Molar ratio,SBET_m2_g,Vpore_cm3_g,Pressure_MPa,Temperature_K,Adsorption_capacity_mmol_g,Mg_source_acetate_mg_source,Mg_source_nitrate_mg_source,Mg_source_other_mg_salts,Mg_source_oxide_mg_source,Solvent_aqueous_dmf_system,Solvent_non_aqueous_alcohol_dmf_system,Solvent_special_two_phase_system,Treatment_carbon_treatment,Treatment_framework_nitrogen,Treatment_metal_treatment,Treatment_no_treatment,Treatment_organic_acid_treatment,Treatment_other_treatment,Treatment_polymer_treatment,Treatment_post_base_treatment,Morphology_flower_like_structure,Morphology_other_morphology,Morphology_porous_structure,Morphology_rod_columnar_structure,Morphology_spherical_structure
1.96,659.0,0.35,0.1,298,4.25162,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.26087,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.2763,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.2763,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.29172,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.29172,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.29789,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.30561,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.31486,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.31486,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.31332,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.33645,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.33954,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.34725,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.338,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.36268,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.36113,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.36113,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.36885,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.3781,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.37656,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
1.96,659.0,0.35,0.1,298,4.37039,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2.82,1045.0,0.56,0.000524717,298,0.29435,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.00068338,298,0.96757,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.00119,298,1.68889,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.00203,298,2.38014,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.00417,298,3.42605,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.01068,298,4.46594,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.0216,298,5.16922,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.03366,298,5.65009,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.04572,298,6.04681,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.05793,298,6.38643,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.07007,298,6.71102,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.08221,298,6.9725,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.09321,298,7.21594,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.10477,298,7.45037,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.11035,298,7.54654,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.000445386,313,1.06074,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.00592,313,4.52304,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.01155,313,5.12113,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.01713,313,5.49681,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.02268,313,5.79736,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.02824,313,6.07687,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.03371,313,6.3143,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.03926,313,6.53971,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.04482,313,6.77414,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.05048,313,6.98753,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.05595,313,7.17988,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.06142,313,7.37523,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.06708,313,7.55556,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.07264,313,7.72687,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.07819,313,7.87714,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.08356,313,8.03944,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.08932,313,8.18671,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.09469,313,8.32796,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.10043,313,8.47824,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.1059,313,8.59545,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.11032,313,8.72469,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.000339611,333,1.91129,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.00592,333,5.11211,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.01155,333,5.73425,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.01703,333,6.19408,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.02258,333,6.60283,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.02816,333,6.97851,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.03361,333,7.30911,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.03919,333,7.65173,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.04482,333,7.94327,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.0504,333,8.19873,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.05585,333,8.46622,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.06132,333,8.72469,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.06708,333,8.92906,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.07253,333,9.13042,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.07811,333,9.35583,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.08366,333,9.53917,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.08932,333,9.71048,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.09469,333,9.88179,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.10035,333,10.04108,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.1058,333,10.21239,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.82,1045.0,0.56,0.11043,333,10.32059,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2.0,393.8,0.2123499918448642,0.0012,273,0.92819,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2.0,393.8,0.1992128420303331,0.00222,273,1.37406,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
